RFY-PAD-District,RFY_ID,RFY_BPCD,CATHYDTRMT,COKING,Crude_API,GSL_Yield_PAD,DSL_Yield_PAD,RESID_Yield_PAD,WTI_Acq_Cost,SPECF_CRCK_PAD-1A,SPECF_CRCK_PAD-1B,SPECF_CRCK_PAD-1C,SPECF_CRCK_PAD-2,SPECF_CRCK_PAD-3,SPECF_CRCK_PAD-4,SPECF_CRCK_PAD-5,SPECF_RFY_CRCK,Dist_PAD-1A,Dist_PAD-1B,Dist_PAD-1C,Dist_PAD-2,Dist_PAD-3,Dist_PAD-4,Dist_PAD-5,WTI_Price,BPD_DENS_PAD-1A,BPD_DENS_PAD-1B,BPD_DENS_PAD-1C,BPD_DENS_PAD-2,BPD_DENS_PAD-3,BPD_DENS_PAD-4,BPD_DENS_PAD-5,MRKT_RESIST_PAD-1A,MRKT_RESIST_PAD-1B,MRKT_RESIST_PAD-1C,MRKT_RESIST_PAD-2,MRKT_RESIST_PAD-3,MRKT_RESIST_PAD-4,MRKT_RESIST_PAD-5,REVNUE_PAD-1A,REVNUE_PAD-1B,REVNUE_PAD-1C,REVNUE_PAD-2,REVNUE_PAD-3,REVNUE_PAD-4,REVNUE_PAD-5
PAD-2-1,RFY-075,155000,379700,1358935,31.779999999999998,52.662121212121214,33.525,8.033333333333333,81.70916666666666,3.6108195421655047,5.343590992823459,8.10203336314501,12.795854019096915,14.854014975308818,13.030718645803507,16.735898839003134,74.47293037734633,747.5714285714286,474.22222222222223,723.0,510.114705882353,1209.9375,1436.0,2203.44,93.25833333333333,13.959065433271931,6.771632645504076,3.6096385625333176,3.6393864256825563,2.76549824045533,8.81066299295201,1.1425377622514015,0.10950202028396609,0.1389357281261015,0.15188460887182684,0.15176278652736572,0.15534150097106075,0.13058556676804736,0.16198778845163173,114.68407920984849,120.17005116984848,135.05251345687498,166.02399978149998,177.33084459854166,181.49598819916667,185.024972129375
PAD-2-1,RFY-076,95000,379700,1358935,31.779999999999998,52.662121212121214,33.525,8.033333333333333,81.70916666666666,3.5118604876135278,5.088914324778882,8.055123168476667,13.058718632207814,14.975084187239254,13.582035204534204,16.797208633717098,75.06894463856744,654.1428571428571,352.55555555555554,628.4666666666667,594.064705882353,1254.5625,1561.625,2324.04,93.25833333333333,9.777511633290324,5.5826401643831165,2.5451399857061316,1.9153765703483605,1.6346919683518384,4.965673765173325,0.6639266484537956,0.10650097958606018,0.1323140221686239,0.1510052078313778,0.15488044214500643,0.15660762821907548,0.13611051034540278,0.16258120970445342,114.68407920984849,120.17005116984848,135.05251345687498,166.02399978149998,177.33084459854166,181.49598819916667,185.024972129375
PAD-2-3,RFY-077,207000,379700,1358935,37.33,48.708333333333336,43.358333333333334,5.2749999999999995,81.70916666666666,4.829802667099583,6.501929127365491,8.335396757354735,12.531880627255767,13.355333048903836,9.954858031062663,16.408543055175894,71.91774331421797,1637.0,1294.4444444444443,1208.4,606.185294117647,571.5,872.0,1479.32,93.25833333333333,8.513320932890382,3.31306931918558,2.8842303707771344,4.090056107329333,7.819135446091052,19.376939893318813,2.272732437741806,0.1372715563473756,0.1552271780228556,0.15670788905172964,0.15254436921837616,0.1396684657470532,0.09976124981413925,0.15881929179847057,116.89345972500001,123.59570490166665,134.89983120687498,163.86153119816666,177.33084459854166,181.49598819916667,185.024972129375
PAD-2-3,RFY-078,86000,379700,1358935,37.33,48.708333333333336,43.358333333333334,5.2749999999999995,81.70916666666666,4.876337200810772,6.5321272009132,8.315963024037048,12.700407921528758,12.353412254767479,10.670489246144404,16.3648181476723,71.81355499587396,1778.2857142857142,1433.2222222222222,1209.2666666666667,735.75,427.125,1013.25,1456.16,93.25833333333333,3.2559239413813508,1.2431642459240304,1.1974204923335565,1.4000143817006436,4.3465840792053285,6.928084410449298,0.9592447878359237,0.13859415031378094,0.15594812739752786,0.15634252919985195,0.15459576841101136,0.12919049866044582,0.10693285027290989,0.15839607574447215,116.89345972500001,123.59570490166665,134.89983120687498,163.86153119816666,177.33084459854166,181.49598819916667,185.024972129375
PAD-2-3,RFY-079,85000,379700,1358935,37.33,48.708333333333336,43.358333333333334,5.2749999999999995,81.70916666666666,4.786826939985928,6.476984503125519,8.29537446178407,12.46046922188574,13.112774706910104,10.54688493853396,16.412922656308652,72.09223742853396,1578.7142857142858,1235.888888888889,1128.5333333333333,573.5882352941177,524.75,961.125,1494.0,93.25833333333333,3.6248724243589234,1.4248957499490846,1.2681623376072,1.7749372634779008,3.4968024997639837,7.218889321869766,0.9240775557399247,0.13605010997520026,0.1546316495955594,0.15595545822732412,0.15167511358858057,0.1371318197977263,0.10569416658991286,0.15886168222569652,116.89345972500001,123.59570490166665,134.89983120687498,163.86153119816666,177.33084459854166,181.49598819916667,185.024972129375
PAD-2-3,RFY-080,74500,379700,1358935,37.33,48.708333333333336,43.358333333333334,5.2749999999999995,81.70916666666666,4.850762670481329,6.5189260338604385,8.316046975224976,12.648534194666922,12.600929897080416,10.573052333844524,16.370999971692942,71.87925207685156,1734.5714285714287,1393.2222222222222,1210.2666666666667,699.6470588235294,459.125,997.625,1467.76,93.25833333333333,2.891621357600249,1.107846201533975,1.0364432261245902,1.2753857976685123,3.5029178860161934,6.095653618065433,0.8244063317493873,0.13786727681124836,0.15563296248753464,0.15634410750665925,0.15396433525436806,0.13177900837567252,0.10595639956726088,0.15845590999725623,116.89345972500001,123.59570490166665,134.89983120687498,163.86153119816666,177.33084459854166,181.49598819916667,185.024972129375
PAD-2-3,RFY-081,70300,379700,1358935,37.33,48.708333333333336,43.358333333333334,5.2749999999999995,81.70916666666666,4.786826939985928,6.476984503125519,8.29537446178407,12.46046922188574,13.112774706910104,10.54688493853396,16.412922656308652,72.09223742853396,1578.7142857142858,1235.888888888889,1128.5333333333333,573.5882352941177,524.75,961.125,1494.0,93.25833333333333,2.9979827227344975,1.178472602604949,1.0488448509857196,1.4679775249705462,2.8920613615695063,5.970446109734643,0.7642664961001966,0.13605010997520026,0.1546316495955594,0.15595545822732412,0.15167511358858057,0.1371318197977263,0.10569416658991286,0.15886168222569652,116.89345972500001,123.59570490166665,134.89983120687498,163.86153119816666,177.33084459854166,181.49598819916667,185.024972129375
PAD-1-2,RFY-082,335000,45300,497500,32.24666666666667,36.68333333333334,27.78333333333333,3.2416666666666667,96.13999999999999,0.8815459699705513,3.55613411129787,9.102802280151923,12.91035717879423,13.14913312441557,13.016306316821352,14.634476773491338,67.25075575494283,331.42857142857144,107.15555555555555,600.1333333333333,944.3823529411765,1526.9375,1920.125,2678.52,93.25833333333333,68.05063807876675,64.76997179519152,9.398691058313732,4.248750810799215,4.7361796940657195,14.241201667026866,2.031374551320593,0.09894521214468362,0.10221000875493413,0.15731344020117727,0.16243846847584684,0.16195339744811266,0.15249435442595494,0.1646451185492906,105.04943534166667,130.93242546416667,154.004110456875,175.61844682316666,177.33084459854166,181.49598819916667,185.024972129375
PAD-1-2,RFY-083,190000,45300,497500,32.24666666666667,36.68333333333334,27.78333333333333,3.2416666666666667,96.13999999999999,0.894455118834982,3.5628691524584055,9.062333554627125,12.899382285582426,13.130522487675433,12.972629261801305,14.628777404529833,67.1509692655095,350.85714285714283,111.34444444444445,578.4666666666667,947.4117647058823,1508.5,1919.875,2689.56,93.25833333333333,36.45865290621857,35.35319277834074,5.5302603769163765,2.4020339651813156,2.7190231919726924,8.078151227073425,1.1473936912153357,0.10039414222491648,0.10240358655443167,0.15661406497177738,0.1623003820681416,0.16172417656942664,0.15198264978821902,0.1645809978230872,105.04943534166667,130.93242546416667,154.004110456875,175.61844682316666,177.33084459854166,181.49598819916667,185.024972129375
PAD-1-2,RFY-084,65000,45300,497500,32.24666666666667,36.68333333333334,27.78333333333333,3.2416666666666667,96.13999999999999,0.873861216204064,4.459582879019163,8.89823014424819,12.55088328407517,12.866429258577048,11.991274841017267,14.496250305044358,66.13651192818526,531.7142857142857,291.55555555555554,707.6,741.3529411764706,1426.8125,1688.75,2459.72,93.25833333333333,8.230237492503653,4.618868825028867,1.5466635446147199,1.0501531956921981,0.9834472645583385,3.141805721017705,0.4292079702897991,0.09808267108884945,0.12817683215595774,0.15377805126512514,0.15791555806318036,0.1584714301495042,0.1404854550220571,0.163090002255326,105.04943534166667,130.93242546416667,154.004110456875,175.61844682316666,177.33084459854166,181.49598819916667,185.024972129375
PAD-1-2,RFY-085,11000,45300,497500,32.24666666666667,36.68333333333334,27.78333333333333,3.2416666666666667,96.13999999999999,0.8409283633337504,4.510024952977184,8.937151977430483,12.586197684909049,12.888187251209061,12.057424049137923,14.503953653013927,66.32386793201137,498.2857142857143,299.22222222222223,737.3333333333334,771.3529411764706,1456.8125,1718.75,2489.64,93.25833333333333,1.486249044716322,0.7616271802429845,0.25118814228397135,0.1708062908545208,0.16300226959452796,0.5224097881962978,0.07176227959738062,0.09438626928476467,0.12962663260203391,0.15445069330308236,0.15835988482402472,0.15873941593952276,0.14126043530775545,0.16317666873881612,105.04943534166667,130.93242546416667,154.004110456875,175.61844682316666,177.33084459854166,181.49598819916667,185.024972129375
PAD-2-1,RFY-086,180000,379700,1358935,31.779999999999998,52.662121212121214,33.525,8.033333333333333,81.70916666666666,4.255545561606252,5.802790298773984,7.999545315615869,12.702731656626593,13.33141137631809,11.959897566883882,16.54875687934426,72.60067865516893,1321.142857142857,968.3333333333334,744.0,552.2352941176471,584.75,1287.0,1847.08,93.25833333333333,9.172760697494255,3.8511569326759956,4.073520313285518,3.9040256473986097,6.645182307475935,11.416297818975039,1.5828031034649321,0.129054036338488,0.1508751130851899,0.14996331870733431,0.15065832650496974,0.13941829577406037,0.11985447961170513,0.16017642997825254,114.68407920984849,120.17005116984848,135.05251345687498,166.02399978149998,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-087,607000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.1993321890387176,4.881295654431602,7.054312132520468,11.691271574011543,10.805641281614797,10.582212744288196,14.964548693432146,63.17861426933747,1779.2857142857142,1435.7777777777778,1036.2,973.6470588235294,432.6625,1366.5,1763.96,93.25833333333333,22.967849767950895,8.758809020636932,9.863145047300211,7.4670911256482375,30.286149456472778,36.25854617580872,5.589076476612092,0.1350802825509614,0.1546211722509034,0.15310244140394044,0.1563975987780908,0.12501583910627925,0.11680233985518444,0.15898032605464027,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-088,585000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.232933086745255,4.8966796823389505,7.101447788025128,11.704164945448586,10.727977090397404,10.404387091117856,14.941942738379133,63.00953242245231,1871.2857142857142,1503.0,1125.7333333333333,994.7058823529412,425.41875,1320.625,1718.16,93.25833333333333,21.047140661415934,8.063813570775613,8.74964951811357,7.044099735528028,29.6854655594371,36.1582733193131,5.530091992672989,0.13649895947726357,0.1551084806619019,0.15412544461096753,0.1565700772223851,0.1241173034450897,0.11483956960301926,0.15874016497937296,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-089,560500,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.237760927038129,4.902054086416294,7.099193801126361,11.705868348362731,10.646639120200188,10.449150417931161,14.951262600772832,62.991929301847705,1841.857142857143,1491.3333333333333,1096.2666666666667,974.6470588235294,406.9,1303.5,1700.96,93.25833333333333,20.487879627405164,7.7865393924427835,8.608544417841465,6.8879907765990875,29.73668501110317,35.09909453922431,5.35206784382237,0.1367027976510883,0.15527872166294318,0.15407652546894335,0.15659286414712956,0.12317626400741118,0.11533364975788274,0.15883917730460165,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-090,369024,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.2140306485477397,4.888799039609853,7.0664629724693935,11.69445761316077,10.738978214534963,10.53852026511456,14.972918123855688,63.11416687729297,1778.857142857143,1435.5555555555557,1035.7333333333333,958.2647058823529,416.35,1326.5,1749.12,93.25833333333333,13.966605929395476,5.325718422160366,5.998973939596566,4.612468739049276,19.13377525884914,22.70798973795592,3.4266922332606837,0.13570087208222203,0.15485885140296582,0.15336615574296336,0.15644021936639876,0.12424458092259667,0.11632007929920485,0.15906924118364849,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-091,335000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.1993321890387176,4.881295654431602,7.054312132520468,11.691271574011543,10.805641281614797,10.582212744288196,14.964548693432146,63.17861426933747,1779.2857142857142,1435.7777777777778,1036.2,973.6470588235294,432.6625,1366.5,1763.96,93.25833333333333,12.67583142053303,4.833939080582162,5.443416129893857,4.121046996856935,16.71476123215549,20.010894512184386,3.0845809220182057,0.1350802825509614,0.1546211722509034,0.15310244140394044,0.1563975987780908,0.12501583910627925,0.11680233985518444,0.15898032605464027,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-092,318000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.243502506432862,4.90478169532167,7.106002094502307,11.700380256620253,10.63148928639176,10.430755763558862,14.948922934218206,62.96583453704592,1855.2857142857142,1501.4444444444443,1108.3333333333333,966.7647058823529,404.91875,1297.25,1694.12,93.25833333333333,11.539677162579563,4.38794773284585,4.830888811833821,3.9397680097804315,16.953675173741015,20.00943253112626,3.0487586413879453,0.1369452151685898,0.15536512210173004,0.15422428847092992,0.1565194483202057,0.12300098804400271,0.11513061673223586,0.15881432116230604,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-093,290000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.251260479225391,4.916688681298199,7.149172860743866,11.754959398794476,10.939307327411864,9.999583909830845,14.838417489634056,62.8493901469387,2073.285714285714,1716.6666666666667,1324.6666666666667,1151.2941176470588,487.25,1312.5,1628.8,93.25833333333333,9.417078316690704,3.499899846745299,3.6860541133806546,3.0170049916989297,12.848451088831887,18.03557602106266,2.891813834796312,0.13727276763732932,0.15574229084134417,0.1551612401658218,0.15724956965263556,0.12656228808046188,0.1103715098599692,0.157640333762438,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-094,265000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.251260479225391,4.916688681298199,7.149172860743866,11.754959398794476,10.939307327411868,9.999583909830845,14.838417489634056,62.8493901469387,2073.285714285714,1716.6666666666667,1324.6666666666667,1151.2941176470588,487.25,1312.5,1628.8,93.25833333333333,8.605261220424262,3.198184342715532,3.3682908277443917,2.756918354483505,11.740825994967068,16.480784984764156,2.6425195386931817,0.13727276763732932,0.15574229084134417,0.1551612401658218,0.15724956965263556,0.1265622880804619,0.1103715098599692,0.157640333762438,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-095,265000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.245851241355252,4.908402136747403,7.12101761784867,11.713763794140977,10.699485344865538,10.325707366411812,14.916357452150363,62.93058495352002,1924.2857142857142,1568.0,1176.5333333333333,1017.3235294117648,426.25625,1311.5,1677.36,93.25833333333333,9.271578032072554,3.5014135554815033,3.7923809353627074,3.1199749072798375,13.420841256984978,16.493351347695736,2.5660179237751315,0.13704438204411484,0.15547980413226928,0.15455017613227795,0.15669848386121996,0.12378766826820027,0.1139711334671281,0.15846835209478952,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-096,263776,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.2540508181130026,4.909785050544975,7.115558126617864,11.698730228098377,10.573701007608104,10.419457039821685,14.949310262610863,62.92059253341487,1863.142857142857,1506.3333333333333,1114.9333333333334,954.2352941176471,394.5,1280.125,1676.68,93.25833333333333,9.531614337807882,3.62792069283844,3.983425462673191,3.310885173410323,14.434205900224303,16.81954451362985,2.5552017020065176,0.13739057965029966,0.15552360966416906,0.1544316867004868,0.15649737540049777,0.12233240670076136,0.11500590582330124,0.15881843606048415,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-097,225500,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.1993321890387176,4.881295654431602,7.054312132520468,11.691271574011543,10.805641281614797,10.582212744288196,14.964548693432146,63.17861426933747,1779.2857142857142,1435.7777777777778,1036.2,973.6470588235294,432.6625,1366.5,1763.96,93.25833333333333,8.532537269642383,3.2538903363321716,3.664150260570342,2.774018202361907,11.251279575674815,13.470020037306204,2.07633730720927,0.1350802825509614,0.1546211722509034,0.15310244140394044,0.1563975987780908,0.12501583910627925,0.11680233985518444,0.15898032605464027,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-098,225000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.2329330867452555,4.8966796823389505,7.101447788025128,11.704164945448586,10.7279770903974,10.40438709111786,14.941942738379133,63.00953242245232,1871.2857142857142,1503.0,1125.7333333333333,994.7058823529412,425.41875,1320.625,1718.16,93.25833333333333,8.095054100544589,3.1014667579906203,3.3652498146590655,2.709269129049242,11.417486753629671,13.907028199735802,2.1269584587203796,0.1364989594772636,0.1551084806619019,0.15412544461096753,0.1565700772223851,0.12411730344508964,0.11483956960301929,0.15874016497937296,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-099,205000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.2540508181130017,4.909785050544975,7.115558126617863,11.698730228098377,10.573701007608104,10.419457039821683,14.949310262610863,62.92059253341486,1863.142857142857,1506.3333333333333,1114.9333333333334,954.2352941176471,394.5,1280.125,1676.68,93.25833333333333,7.407728296928515,2.8195277130287826,3.0958169804986206,2.573135768792901,11.21789779792696,13.071722314744783,1.98583779006178,0.13739057965029963,0.15552360966416906,0.15443168670048676,0.15649737540049777,0.12233240670076136,0.11500590582330122,0.15881843606048415,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-100,195000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.4044685779420183,4.990931415443451,7.330175726063411,11.762790358049635,12.370618469216906,7.3539978170536555,14.818450401625045,62.031432765394115,1934.0,1591.5555555555557,1463.4,847.0294117647059,603.8125,628.75,1157.8,93.25833333333333,6.788213313731406,2.5383786226352445,2.243581640363624,2.757404227641677,6.9716750655011825,25.315583672534313,2.735527972053614,0.14374142798296094,0.15809402271692297,0.15908961476293929,0.1573543267114279,0.14312183866626327,0.08117056168478713,0.15742820747469852,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-102,146000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.3872026202046475,4.981664518575576,7.311757315436548,11.743274037410938,12.21120339439464,7.669826209091088,14.822376731057346,62.127304826170786,1915.5714285714287,1572.6666666666667,1420.6,842.0294117647059,572.25,669.875,1188.6,93.25833333333333,5.131352439838219,1.9233564008476638,1.730419347499203,2.07677721717901,5.507717797459316,17.790592712413574,1.9950657992914587,0.14301243508323402,0.15780048211658293,0.15868987293400133,0.157093251116224,0.14127748636678386,0.08465655238201479,0.15746992000115909,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-103,131000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.4060102008589013,5.001337051296054,7.319092104442493,11.894791062377953,12.189052738886964,7.7946930024757854,14.377594939381932,61.98257109972009,2399.0,2047.3333333333333,1754.4,1292.8529411764705,685.6875,824.625,950.32,93.25833333333333,3.676363005712009,1.3256422324564145,1.2572249576115284,1.213630506047308,4.124294687309765,12.967197637887487,2.238935179036704,0.14380651746004403,0.1584236343052079,0.15884906267254664,0.15912013918642476,0.14102121441467327,0.08603478338057591,0.15274464858052753,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-104,112229,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.2459611006855678,4.906061187376981,7.108517201986736,11.700967270992281,10.619471451403768,10.424847716704889,14.948685468642887,62.954511397793105,1857.857142857143,1503.6666666666667,1110.8666666666666,965.4705882352941,402.78125,1292.875,1690.0,93.25833333333333,4.066962016075387,1.5463119565865415,1.7010358817057356,1.3922921087137103,6.015067057592233,7.085653113154101,1.0785951980834334,0.1370490204587911,0.15540565162001443,0.1542788748131594,0.15652730098513204,0.1228619477329181,0.11506540601372232,0.15881179837626255,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-105,89000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.277926693584855,4.930457601626416,7.171037948770104,11.764427658480441,10.850004240858226,9.903817085507416,14.831545169991106,62.729216398818565,2081.714285714286,1726.5555555555557,1334.1333333333334,1126.8529411764705,458.67499999999995,1244.0,1560.16,93.25833333333333,2.8783673760972297,1.067955219296303,1.1232103282385313,0.9459911655232357,4.188799398416857,5.839840126290006,0.926533148006802,0.1383986525274892,0.15617843869070572,0.15563578655609234,0.1573762293636959,0.12552909624951714,0.10931447297819659,0.15756732363430312,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-107,75000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.2670433610344323,4.910214589133674,7.128897246250354,11.610438458953757,10.682078507990006,10.304708226532098,14.981512594506524,62.88489298440085,1733.857142857143,1377.2222222222222,1042.8,780.7058823529412,370.73125,1141.0,1600.88,93.25833333333333,2.9122274494804747,1.1282382905832762,1.210962118448898,1.1506364519846966,4.367236322691699,5.365459864527051,0.7609262708499925,0.13793914299576757,0.15553721583859764,0.15472119072916432,0.15531627028300285,0.123586279913593,0.1137393531455483,0.15916054709432634,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-108,73500,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.251260479225391,4.916688681298199,7.149172860743866,11.754959398794476,10.939307327411868,9.999583909830848,14.838417489634056,62.8493901469387,2073.285714285714,1716.6666666666667,1324.6666666666667,1151.2941176470588,487.25,1312.5,1628.8,93.25833333333333,2.3867422630233333,0.8870435818475154,0.9342240597706143,0.7646547134133495,3.256417775962564,4.571085646717606,0.7329252305432032,0.13727276763732932,0.15574229084134417,0.1551612401658218,0.15724956965263556,0.1265622880804619,0.11037150985996923,0.157640333762438,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-109,73000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.3588360422910495,4.970297524527156,7.263192790401719,11.778882696410507,11.437865040831541,8.736305667588233,14.757537283350036,62.302917045400235,2054.0,1702.5555555555557,1413.6,998.2647058823529,476.6875,881.125,1245.72,93.25833333333333,2.392763418618399,0.8883112477190442,0.8694941019586048,0.875873647662383,3.305930520095548,6.7626462154791,0.9517930229256284,0.14181475846412558,0.15744041829968627,0.15763585842361724,0.1575695986826957,0.1323303502677673,0.09642793698465307,0.15678107887745482,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-110,60000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.251260479225391,4.916688681298199,7.149172860743866,11.754959398794476,10.939307327411868,9.999583909830845,14.838417489634056,62.8493901469387,2073.285714285714,1716.6666666666667,1324.6666666666667,1151.2941176470588,487.25,1312.5,1628.8,93.25833333333333,1.9483610310394555,0.7241172096714411,0.7626318855270321,0.62420792931702,2.6583002252755623,3.7314984871164127,0.5983063106475129,0.13727276763732932,0.15574229084134417,0.1551612401658218,0.15724956965263556,0.1265622880804619,0.1103715098599692,0.157640333762438,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-111,42500,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.251260479225391,4.916688681298199,7.149172860743866,11.754959398794476,10.939307327411864,9.999583909830845,14.838417489634056,62.8493901469387,2073.285714285714,1716.6666666666667,1324.6666666666667,1151.2941176470588,487.25,1312.5,1628.8,93.25833333333333,1.380089063652948,0.5129163568506042,0.5401975855816478,0.44214728326622255,1.8829626595701903,2.643144761707459,0.42380030337532165,0.13727276763732932,0.15574229084134417,0.1551612401658218,0.15724956965263556,0.12656228808046188,0.1103715098599692,0.157640333762438,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-112,35000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.244295575533618,4.904980851810294,7.105025773941146,11.70160044230859,10.613891470617283,10.44338422813764,14.951679337596243,62.964857679944814,1847.0,1493.888888888889,1100.2666666666667,962.9117647058823,400.7875,1293.5,1690.96,93.25833333333333,1.2757879283286238,0.4853928116150141,0.5355997988263194,0.43535733706053437,1.8852046477993585,2.208680733821804,0.3361822688235619,0.13697869965593984,0.15537143063370853,0.15420309901139106,0.15653577110515782,0.1227973901595137,0.11527000480231371,0.1588436046319753,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
PAD-3-2,RFY-113,25000,1433000,3080090,30.802500000000006,46.208333333333336,39.26,9.858333333333333,90.89666666666666,3.2540508181130017,4.909785050544975,7.115558126617863,11.698730228098377,10.573701007608104,10.419457039821685,14.949310262610863,62.92059253341487,1863.142857142857,1506.3333333333333,1114.9333333333334,954.2352941176471,394.5,1280.125,1676.68,93.25833333333333,0.9033814996254287,0.34384484305229057,0.3775386561583684,0.31379704497474403,1.368036316820361,1.5941124774078999,0.24217534025143658,0.13739057965029963,0.15552360966416906,0.15443168670048676,0.15649737540049777,0.12233240670076136,0.11500590582330124,0.15881843606048415,114.58133869,122.46605385583332,136.972431806875,165.6501901565,177.33084459854166,181.49598819916667,185.024972129375
